"","beta.1.","beta.2.","beta.3.","beta.4.","beta.5.","beta.6.","beta.7.","beta.8.","beta.9.","beta.10.","beta.11.","beta.12.","beta.13.","beta.14.","beta.15.","beta.16.","beta.17."
"238",-0.727698291993513,1.36738030228722,0.0273086416143334,-0.243213835412944,-0.227822692794553,-0.276882229939056,-2.08738084263406,-2.01597749181388,0.373936841719774,-0.831671239568698,-1.45699310125832,0.301530063228556,-0.101942975291838,0.0617004130703191,0.384514667571293,-0.663873581747544,2.09983632731488
"239",-0.711686231464514,0.825167105698508,0.000660320300736456,-0.0678589611431053,-0.252813304050614,-0.134506217916758,-1.98725195528954,-2.0903666182914,0.21779844756525,-0.952339509984192,-1.68355262156961,0.315972655691997,-0.0405084558231928,0.0895785134192495,0.405214015078262,-0.746012812236946,2.18581003006663
"240",-0.791792013778091,1.84704660564501,-0.027135306189931,-0.238714151631758,-0.161119335511702,-0.472282420866266,-1.84208266436403,-1.99362870271285,0.253883887125126,-0.379784940677916,-1.49587988677004,0.236166507651362,-0.0927492511827346,0.056971784952227,0.455115069282986,-0.681578455301273,2.12550822807684
"241",-0.814785175962553,1.22092324456574,0.0919118962417836,-0.0995923969961588,-0.068761337192958,-0.274672029759966,-2.13088954957825,-2.02410723259573,0.24908149228153,0.225028999215726,-1.70465730106392,0.233681903993439,-0.0934823876142495,0.00585043259505218,0.493345961259522,-0.698090074101151,2.30917723716766
"242",-0.790818760594504,-0.636107428252096,0.00986560626870291,-0.171321012523307,-0.10173151169104,-0.268404790159432,-2.00527925684154,-2.05408366627749,0.391492633267916,-0.145718458496761,-1.61028110990672,0.230675150338234,-0.142560992560053,0.0126194959924606,0.542676748270805,-0.579475665053553,2.14813448603687
"243",-0.796047275025231,-0.319844716034368,-0.0182981452146039,-0.117081436777581,-0.0630608940446878,0.110646975663484,-2.07609646644684,-2.01175268936358,0.254311016973671,-0.769981969136617,-1.47407190912733,0.250452648152427,-0.158643356988576,0.113476498018739,0.467051985089956,-0.645182710055503,2.14816132005716
"244",-0.727620159318845,1.64763907645458,-0.0879043975880607,-0.160209865045115,-0.0212140946324385,0.0561253472065153,-2.42624225609022,-2.08381579717242,0.379480994763754,0.265808534532223,-1.72809942619136,0.262498153687109,-0.119361232698756,0.0737033204666926,0.446008018804511,-0.694651992054878,2.20000265948761
"245",-0.703066920423604,1.46328872138981,-0.0644993187642061,-0.164081394828147,0.195860261073652,-0.00515408267821643,-2.12343733653795,-2.06780915059943,0.39827911259869,-1.76564779936498,-1.49632996135003,0.231776526266696,-0.125359493272144,0.0839464740817569,0.424962211301457,-0.717876538744529,2.19369864616042
"246",-0.771547650460363,1.33905784534293,0.0297398827803088,-0.206167422190901,0.0794556685565585,-0.674618741959279,-2.3985269685621,-2.16035078967837,0.255604042007832,-0.207285408490612,-1.65682139608942,0.200141684710248,-0.100416300942645,0.213693784354876,0.606471784658613,-0.549534273036616,2.13521369549186
"247",-0.775940529357764,1.49630257637035,0.0159361732039587,-0.164241574244887,-0.0155799583262712,-0.974080548628898,-2.22971558178422,-2.1376314538713,0.230025333550038,-1.51814788709138,-1.6717180665969,0.316303676325297,-0.0540436079529031,0.0964214384495271,0.564687958266071,-0.619835606150424,2.06235252978373
"248",-0.71732369804246,1.16216333754234,-0.0520414294558491,-0.263857172868044,-0.0864889377195103,0.0629441925871514,-1.91413682920601,-2.12696428130641,0.201630924835426,1.50070812615133,-1.60764398357215,0.245581882389239,-0.123995774237347,0.21420952942794,0.493589936582343,-0.64250857667156,2.18086196537024
"249",-0.695511724599395,0.836073151902073,0.094599584549618,-0.0747917728553444,0.278841383874057,0.0567890052461099,-2.18126712399442,-2.1381284458978,0.34684065081887,-2.30716879298848,-1.64218657491352,0.210217921780219,-0.170020675689748,-0.00719801637086301,0.478179180063942,-0.672609734685535,2.19313909605939
"250",-0.692723362995202,-0.697563047942148,0.0401623979236606,-0.145762132990629,0.0641528154149079,0.845136151950368,-2.36540059489923,-2.11823348212866,0.249412941034888,0.196157922068229,-1.73853411077848,0.249488365989059,-0.0964215399908772,-0.0327333022598871,0.446492230548063,-0.674209414757636,2.20600411532392
"251",-0.693403147955608,-0.376359115446649,-0.032167123547901,-0.210120549849282,-0.0589778905838788,-1.17300457454674,-2.05909289284988,-2.18982315623385,0.206495140210846,-1.60842965856321,-1.8819663312701,0.230712570265674,-0.0753713794677688,0.0826893856112809,0.522796913067668,-0.580755369697211,2.07350360020766
"252",-0.679671860771893,2.34488417539884,0.0116397523413396,-0.153403405752458,-0.0811269445539545,-0.453513946151053,-1.86601843242173,-2.16664179304837,0.212844748626646,-0.131096317286038,-1.70139412396401,0.222914172069738,-0.157479133718799,0.108506552278145,0.494066366840434,-0.659534717397727,2.16611207537357
"253",-0.680114154386902,1.39923717969283,0.00810369953323922,-0.16412463389217,-0.0183403411009771,0.600062935214959,-1.95685716710199,-2.08626024910832,0.432597564613467,-1.23453874110788,-1.6819871033451,0.248097828513063,-0.123822889027001,0.0852124241588998,0.412323225885722,-0.668127449618174,2.1333402360152
"254",-0.651450865847557,2.02508337049989,0.115611464022027,-0.148407742945148,-0.0497215486580943,-0.274657881511285,-2.05461764114107,-2.16611725084779,0.264746646174318,-0.817674593907793,-1.71845112466784,0.256840251636804,-0.178480289005053,0.059984465487529,0.486380790998052,-0.72912535649685,2.21301349640439
"255",-0.683958522314289,1.18742853999712,0.128259960132978,-0.120343592432989,0.117757117770794,-0.089704567953043,-1.9837862733092,-2.14192793186047,0.221743151410377,-1.44734596911143,-1.74662904721931,0.178202157129716,-0.171977663084179,0.0259143629016255,0.532435333641444,-0.557336734358856,2.10939274217223
"256",-0.745406428274457,-0.796453811731639,0.11159582211721,-0.0992049629801457,0.192263730087788,0.268629448727777,-2.02599785558284,-2.16770204339734,0.277546927166652,-0.637504255267534,-1.59031920309287,0.137393382465888,-0.132121785328731,-0.134600631007982,0.583181974209439,-0.584543112862048,2.21270703651659
"257",-0.744011565189428,1.39795767444914,0.117200301018421,-0.070464152923269,-0.0708334217951726,-0.78057588327646,-2.40061752470347,-2.19600958240601,0.0422230333622848,-0.152789135131803,-1.90567516356521,0.237891690018166,-0.130084606081162,0.129384759382149,0.609059990463753,-0.512126751852086,2.09822837141159
"258",-0.766233773200065,0.648400314551053,0.0270437352922933,-0.055011563819712,0.00388569387823501,0.294484136575392,-2.08771644797155,-2.12930111032576,0.218514437551894,-0.55460226715032,-1.57098123262352,0.286223234675891,-0.154415755945166,-0.0483785049947281,0.535591546659641,-0.609656244433661,2.22069941965408
"259",-0.687428981138657,2.21848320307207,-0.0987828161597492,-0.150421231319419,0.0494400122986365,-0.413065444317255,-2.5152772267363,-2.10103391001972,0.220265964160245,-0.409054321631414,-1.81612509114398,0.256452749952971,-0.113316051466111,0.0614088125009636,0.455366499659924,-0.69029385208093,2.21682695146153
"260",-0.62782237360844,-0.127382277402864,-0.0364577324575027,-0.106268137014366,-0.0417308683989988,-0.252124885758074,-2.2903927138397,-2.12060085695714,0.272171364965777,0.281217783426129,-1.73026802590759,0.212591093129505,-0.158447117043897,0.0664396185719239,0.409710257318132,-0.715779791601813,2.18789626155727
"261",-0.638841091683102,1.31563320825753,0.00541471152906782,-0.187353353098568,0.121885493348484,-0.0880395544844497,-2.0712925263356,-2.14167717036957,0.118012419415797,-2.118159199305,-1.74253697774026,0.313733398902008,-0.0544843320782643,0.174295207609626,0.406752657841878,-0.704518698527198,2.10015045919122
"262",-0.675025789354768,1.11269868677763,-0.075375289045819,-0.169362000375126,0.104607574345482,-0.528223937818427,-1.96918394130488,-2.11264828877779,0.27493992593266,-0.289516428171353,-1.68584513646924,0.153962227641221,-0.0858090508344809,-0.038951026662835,0.462062644795361,-0.687593819127062,2.22576535281493
"263",-0.72030147552547,0.161192891739272,-0.144278764262785,-0.169428983046034,-0.0982667155351439,-0.0885254107422742,-1.8786336504317,-2.17213736290817,0.18846430295092,0.132048356243454,-1.65894148628941,0.270336562104835,-0.0730599246515767,0.095600013636324,0.547551000835797,-0.570003947942188,2.13158468877862
"264",-0.788307369698591,1.20527079159686,-0.0237897382965396,-0.281897615369461,-0.114744380139528,-0.107771292743652,-2.00471135634862,-2.07105610782694,0.298107706789475,0.853717068302181,-1.84666278801553,0.243749522576354,-0.0590486455179887,0.250289659074486,0.530943648908412,-0.658925712105889,2.14289926147928
"265",-0.753157572713944,0.377069661326846,0.000920346903384037,-0.167619485287401,-0.126287501277278,-1.63036192812576,-2.09591134586948,-2.05272271525336,0.36165685019352,-0.0938303055163072,-1.53553999849877,0.256202836512634,-0.0601800051870947,0.0719101657920743,0.458172751942699,-0.745313758444805,2.25064978484475
"266",-0.780020771830903,1.01757580262209,-0.0759478219374363,-0.22448293832623,-0.341408150242923,0.0081490004084912,-1.88939704733413,-2.06316762680813,0.360783366748531,0.729490564967058,-1.43452088462431,0.306391043707678,-0.044287838255917,-0.0210438617949742,0.451831918221323,-0.714224018750952,2.23562360305503
"267",-0.729703008441219,2.28041771080546,-0.105532242763368,-0.236031712881256,-0.361532894489832,0.529351864274817,-1.97553272124373,-2.06180153410635,0.325402772222387,-2.5175142539375,-1.54200709141122,0.287238708233006,-0.110318117200925,0.0771239323855986,0.400724263315775,-0.680087662081287,2.16475933749804
"268",-0.823415548561145,0.542653007339646,-0.0446945210006297,-0.183008190657167,-0.0206150370265151,-0.588550946097008,-1.735813878662,-2.01093216157962,0.335637426656231,-2.54471772808317,-1.59452278253782,0.347976019352023,-0.0848717378681038,0.130830464861985,0.498454223691095,-0.705709712018579,2.21689870190743
"269",-0.822046225734747,2.26577370482604,-0.147529623937316,-0.173111542161183,0.0122814914504564,0.501762150517708,-1.98172216079656,-2.00765304968093,0.422161445852474,-0.169818322347037,-1.6293051234934,0.292421903118471,-0.0683230215606684,0.111055658205993,0.504597385987091,-0.676370538519395,2.19970278124041
"270",-0.69346119460909,1.04222091121621,0.136429693106451,-0.189634111868511,0.240573787366506,-0.307852179198115,-1.66144806780022,-2.03627273837748,0.329725685339409,-0.72824622095795,-1.54236875913004,0.215082846352996,-0.149322361558671,0.123644260214971,0.448352555081463,-0.716810181700895,2.10437794394983
"271",-0.724444793743703,0.679814339487262,0.148430657271398,-0.263104062315953,-0.160652329251695,-0.637647703840778,-2.05361801540758,-2.10358780897906,0.328350802388908,-1.3840724696482,-1.78291360996845,0.238589958876736,-0.115751777830605,0.145456894295088,0.511886435868383,-0.703874409531872,2.15563295304714
"272",-0.669229776784035,-1.61433230855837,0.0589253791749149,-0.12960931950554,-0.15822805002814,-0.224354822839622,-2.24933885668112,-2.13867808138628,0.131611625014276,0.119362982689624,-1.6157911306344,0.205489440255118,-0.190209325480001,-0.0299621831422124,0.544185959137165,-0.646792516162599,2.13100135027848
"273",-0.663355205882291,-0.0179414971769285,-0.140323924854404,-0.278395394751863,-0.239783791876101,-0.748507958479075,-2.12041662387306,-2.13792269163103,0.191522355585513,-1.25147881714453,-1.87015383466169,0.26439925646053,-0.103516275571507,0.248835226361165,0.528934565854378,-0.650613891973383,2.11522298494829
"274",-0.828738198639811,0.018117851323195,-0.0273308151455914,-0.0321886462499485,-0.0542455836866576,-0.22106026484788,-1.85445356238128,-2.11117622372987,0.21489376961736,0.541561358473588,-1.64613365351215,0.248841344514398,-0.138217052478374,0.164241302943558,0.561375661632472,-0.528584195542916,2.13807041454658
"275",-0.814505526735748,1.76570477977193,-0.117773269118866,-0.132576903230027,0.155362343273918,0.298052798236494,-1.8608292212918,-2.03976254374959,0.177930942981475,-0.38362274666942,-1.58849534343534,0.170174279565949,-0.0344378195514826,0.0359953568602193,0.526530277424514,-0.61206579931345,2.13675939263862
"276",-0.797781337545018,-0.41350372706844,-0.212148185213583,-0.0580283825614948,0.0141512004368497,-0.76198870036627,-1.93382230246857,-2.01667838769238,0.378573909159093,-1.29662957051662,-1.52524423200493,0.242124613588106,-0.101320696318649,0.161970007608262,0.453196762079194,-0.696813208503412,2.09617710659781
"277",-0.794084363306281,2.53056946206329,0.0744658152658176,-0.0192950217913961,-0.364989008382822,-0.148941636194677,-1.61711036924,-2.03995163345365,0.337669331169835,-1.30595770789735,-1.5501619715293,0.221448279389897,-0.161162048002233,0.108789542158867,0.472737693461969,-0.655186689097061,2.06057249887729
"278",-0.650312336678171,0.922866101636087,0.00373445833295556,-0.274754571612807,-0.0556989575002604,-0.592589044316458,-1.92649053030758,-2.13449378246609,0.194823118415533,-0.946438114567296,-1.63403217815135,0.277053822048373,-0.140587825571874,0.0380134611251566,0.525973520499779,-0.678603405056801,2.1799608462176
"279",-0.621975602418215,0.723706001710047,-0.051099545303432,-0.116593552722859,-0.119167127886876,0.555244854471974,-2.314390386756,-2.24722950446491,0.132380021554692,-0.00627046523922292,-1.66697658429802,0.297129840186669,-0.0492278738542629,-0.0239017053160575,0.509034611160191,-0.716361537216005,2.25104778726616
"280",-0.628326116086696,-0.757363212739094,-0.0767943253225694,-0.203807757581196,-0.0382733520162886,0.379289182395272,-2.22138614300895,-2.19705692752126,0.204416513503917,-0.510985744656127,-1.7433913558333,0.257937807562897,-0.0284599873247645,0.123978905034933,0.488971968073374,-0.682536344531594,2.2011201177091
"281",-0.619338815509244,1.67361808822247,0.142435828506607,-0.194756357793256,0.0421543650959068,0.287618374560584,-2.00357323765522,-2.23080052783112,0.17604514911381,0.103238704818872,-1.69483397347198,0.247676303208795,-0.0818823738612561,0.186373438873536,0.476427487727078,-0.66939117397864,2.25956537018592
"282",-0.661069194086695,1.59150246167106,-0.1797190498356,-0.137224988389835,-0.204331528069692,-0.562728417799089,-2.19941404509262,-2.12472281253381,0.192064886407971,0.400227231752844,-1.74613269375094,0.257310902415409,-0.0964297365896945,0.0917128059980199,0.450770934991585,-0.733593050065242,2.25727137495802
"283",-0.59729265632118,1.76685988312576,-0.00321420091038974,-0.127476945633403,0.0379057390231288,0.119258539143766,-2.34421086088575,-2.17571485812362,0.242063607740993,-1.08137198352635,-1.73686136805754,0.3397361516723,-0.0908287972327867,0.185337681353671,0.401025825955748,-0.737335218121459,2.22188667942417
"284",-0.540946748491117,2.08911159362876,-0.0069822624900046,-0.217516179056138,-0.0391733902873021,-0.0527488387150319,-2.13250091663512,-2.19889561238972,0.175054168337754,-1.08415899198023,-1.65958610674546,0.319956871627247,-0.0874024048724223,-0.0314771502716482,0.409187894379778,-0.826543117781242,2.3147203464153
"285",-0.53856364010933,-1.80287311874943,-0.0278548954619011,-0.104132658403909,-0.0190368356254698,-0.0503845100571663,-2.4000417963128,-2.24352849149865,0.271995711152698,-0.865084928177622,-1.81007730534186,0.232145630498011,-0.0765601425756935,0.0217875983656861,0.421611741507817,-0.727375948736357,2.14485274249226
"286",-0.496971996587991,-1.50700066603416,0.0947792868312674,-0.15848084752379,0.030593735660534,-0.5986018786369,-2.03648117782477,-2.28272481317694,0.0114038885795987,0.175903368967417,-1.86831629837983,0.227325809136734,-0.10275127610253,0.0246438681130777,0.444255047050386,-0.646776681204926,2.15903028847838
"287",-0.420046779794625,1.13667925335957,-0.00903387172161862,-0.145949122309876,0.100306930961566,-0.398554371652194,-2.44683123066136,-2.38345968377785,-0.0963571535585868,-1.34029928082872,-1.96332678048034,0.199897224113794,-0.125348835556308,0.11010160628894,0.526997916078505,-0.683672140487815,2.13169930132987
"288",-0.457099399482669,3.88978151449529,0.103633125608816,-0.203708870877427,0.0828026085321902,-0.43550999524052,-2.32755092417996,-2.38802919213673,0.0216779593324624,-0.522430391126891,-1.75571545127346,0.236456981567727,-0.11393813957929,-0.0129641912696003,0.468874892204668,-0.607508186347502,2.06596069612215
"289",-0.490066032498074,0.434125397724059,-0.0663330071905627,-0.198459911862015,0.0519669954130857,-0.301602061793458,-2.16020091115459,-2.31544504558599,0.13541873877033,-1.13832870544526,-1.70335725984073,0.231261803404749,-0.13911229237446,0.241969968909004,0.406241384921006,-0.598677436031167,2.07788271828431
"290",-0.596558929602363,0.866968971314546,0.0519257430125147,-0.157858743268503,0.0708857469076363,-0.147558718865423,-2.10664471628739,-2.22217855155098,0.21249175276757,-0.485637739210936,-1.88268228794931,0.165596535257521,-0.136258537755271,0.187629634333472,0.47894096262116,-0.661913397003117,2.14693013421824
"291",-0.624523174680764,-0.537042972401007,0.0971100095689977,-0.106567397799614,-0.0249361351446963,0.157812791985694,-2.53877463435656,-2.17060052860678,0.290681120955494,-0.621827700149049,-1.77401932719424,0.266615439262023,-0.0890909746491317,0.0465066108311989,0.388771574867086,-0.710901758736343,2.31081440055681
"292",-0.532895310226736,0.437301440429312,0.0904834650659126,-0.181831390877867,-0.0945612017397526,-0.365126180549893,-2.52892066930325,-2.25153576639837,0.0638191035289184,-0.145772151397962,-1.75341087812539,0.278599905145593,-0.0972571354049078,0.145317338629749,0.415942139399856,-0.721287170094498,2.16918691157596
"293",-0.61445532475952,0.519561581080326,0.0457089382990026,-0.124444612545078,0.0771439472484266,-0.645963876587325,-2.13977595478849,-2.16819396486188,0.199700332603665,-2.15186643578236,-1.66683068930097,0.175752382886612,-0.194806231374614,-0.0243466421047893,0.423243134482162,-0.704060363487351,2.14430401781914
"294",-0.636854662456717,-0.75674096347492,-0.104071956788933,-0.178150330360157,-0.346248194741818,-0.656993682334691,-2.42436245632985,-2.18592520002169,0.297299989219963,-2.0911732933108,-1.62348892108042,0.283371973585055,-0.0812932672443338,-0.0226176281154481,0.388397725581251,-0.684589297917319,2.19837858602634
"295",-0.604567645354465,1.40211547476443,0.0583586892424417,-0.147556167430328,0.138369575170696,-1.04278005943797,-2.27027349434892,-2.2351697616242,0.11890861030901,-0.816062698337206,-1.89364719939035,0.172794731983119,-0.136378026606463,-0.0248692638852521,0.506053678051654,-0.633878716185099,2.25424379239058
"296",-0.566059432321731,0.182139655488726,-0.163911730289837,-0.0844453422573066,0.00317390308900134,0.248830141107291,-2.32365548746381,-2.21562245496087,0.0909674499678316,-2.87570963435156,-2.00956710434915,0.186293617587563,-0.170634541137299,-0.0754105829934682,0.468443149256855,-0.658071262611431,2.21204720533156
"297",-0.608264102637291,1.1021994037994,0.187806163401791,-0.140615589018014,0.175786349310477,-0.132297188333481,-2.49022868073729,-2.22037266219933,0.165939093069838,-1.15999755795526,-1.82357412366983,0.252366330515066,-0.199863739497183,0.128218669563019,0.454892682193872,-0.666681237753413,2.15080969690766
"298",-0.556894490683109,1.12474837663985,0.0489036023260765,-0.168128158744752,0.0365718301756103,0.758047805269181,-1.87528523995992,-2.30806940153103,0.069533277415136,-1.71413256179769,-1.93485724687267,0.241460149476802,-0.0642888093807081,0.0290675245923501,0.475287771282878,-0.662721147341397,2.15063664160177
"299",-0.622811041982777,0.640842491147958,0.0707914475238544,-0.216867094316673,-0.241511832503414,-0.248551890285303,-2.30865917010034,-2.31398962402762,0.119119929690879,-1.19742211851597,-1.78984021188004,0.223864468957794,-0.113379254828716,0.0709334596567498,0.571776970128483,-0.507197389709876,2.28217102701845
"300",-0.602866685291095,1.00329194876246,-0.000222405575672574,-0.184964342857516,-0.230411747041306,-0.130085083878086,-2.49523158764655,-2.29624580261967,0.12870024101903,-0.412237227554351,-1.86742930902326,0.291638308446109,-0.0169676004663745,0.169999154071694,0.502301105610361,-0.615153941935145,2.1751200769933
"301",-0.613905142128573,0.780103580764123,-0.0780151043163177,-0.127143283810477,-0.140648555304698,0.101768074207167,-2.19536089889009,-2.26504345253563,0.0881540025828304,0.850506250528098,-1.96564166701297,0.22813563628824,-0.140090069939132,0.0447306993403558,0.575201246237174,-0.664365559979689,2.18195843794929
"302",-0.604705983852421,2.43584827161794,0.0231709517209496,-0.295965474605111,-0.188036177241803,0.0477965535422972,-2.19496883778802,-2.22911635991185,0.0805990120581616,-0.378085654947383,-1.98937949674638,0.266215050733569,-0.056539748615375,0.293210716527123,0.456605849905427,-0.612510966215378,2.08324660370277
"303",-0.625419107941364,1.66808801727373,-0.116829034588966,-0.103395383588757,-0.0446020002633344,0.115837149596091,-2.40124899616625,-2.21515279399088,0.131200345100664,-0.15684980868908,-1.69127097062055,0.320105696478992,-0.148099476137951,0.0857798789894038,0.471861628113348,-0.68350676957663,2.18778666351083
"304",-0.617727763017528,1.45947452909817,0.0482003637006183,-0.0565553069166521,0.137314026034234,-0.643272917193339,-2.28480247503,-2.1927101936624,0.159726150322213,-0.749038310345359,-1.8780286909282,0.157556147764532,-0.186039238783951,-0.040363059075391,0.505662123744628,-0.613619557786401,2.11546025863482
"305",-0.53382381758116,-1.0310434388686,-0.1045880589406,-0.0994289952112592,-0.00597236402995627,-0.171141082113414,-2.370504519239,-2.29619486580228,0.090688427187795,-0.592661342104667,-1.63658358742371,0.153270646336449,-0.254280461164276,-0.0411614519386344,0.527667325539355,-0.60637406287218,2.20886108556484
"306",-0.520163807259307,1.70262487621108,0.00437900612624099,-0.0601538320260136,-0.173116957433873,-0.402565843410346,-2.34331519189506,-2.32114953217422,-0.0125085637162318,-0.616532455214365,-1.87530486270869,0.154135295706207,-0.191846627831065,0.170834631154025,0.531087026372697,-0.628784449470261,2.24115081291245
"307",-0.534876840681039,-0.288107783610278,0.11795262312455,-0.183649790637304,-0.0311218728578508,0.171350487211129,-1.95232624594339,-2.32676348803142,0.000740871276693117,-1.07853527315341,-1.88017758656193,0.168020312949821,-0.133879462384957,-0.0223209750564877,0.547146063889218,-0.549938728207549,2.14699002866931
"308",-0.609900214693672,2.44411127958694,0.0513737905773006,-0.184326024873988,-0.069420929373832,-0.123857471031104,-2.35965289809562,-2.31206332125223,0.0414701854254222,-0.13564805994877,-1.92523011621537,0.272270320128405,-0.0304504174111212,0.107131624710677,0.538815762303592,-0.56932150865562,2.13514172331385
"309",-0.581840987458971,2.09178004824292,-0.128301308746849,-0.152222242445462,0.287988150457957,-0.994565379340963,-2.73756440310092,-2.32522575661985,0.096597524441879,-0.732962861597253,-1.89030108648824,0.257943056673538,-0.121525165514062,0.101008252595686,0.604604621302676,-0.59072795080815,2.16052002059279
"310",-0.592874813690536,2.27577012210973,-0.101626389729075,-0.162954415193669,-0.249684455287725,-1.19265913548153,-2.32593557727589,-2.35665136734642,-0.0499499516035977,-0.901813995164568,-1.92309272273293,0.306290943034016,-0.0843329978501443,0.0781981058408212,0.625510294120953,-0.561170152527461,2.2063412613065
"311",-0.525431236040961,0.182721469059187,0.0599780146603181,-0.159879757141478,-0.0595547837124887,-0.0558200767485868,-2.23353221066174,-2.3771286047689,-0.00945778311509099,-1.14286667388682,-1.86982359890037,0.226415126083165,-0.160009900530079,-0.0610712055820974,0.645405282045899,-0.523065778403372,2.13436375773491
"312",-0.492731196041775,1.01501239712629,0.0209732811513122,-0.100226377532388,-0.0643507617119304,-0.0180983804602985,-2.27946342164502,-2.34043120717629,0.0155617486082758,0.0911467328884016,-2.08196287009123,0.263025532710013,-0.148243049627136,0.0831995607602041,0.497762795612296,-0.651992974231215,2.15060838838771
"313",-0.523003165075884,0.595500651089525,-0.015520055892675,-0.208361061425019,0.248857513518363,-0.88397325208806,-2.30847873072079,-2.32048784125725,0.0954671040927452,-0.108516257630534,-1.98987191809323,0.260442428439748,-0.105152980160875,0.218906400558253,0.543347234690369,-0.679501054811231,2.14344144340396
"314",-0.584163507449185,-0.0202914991124055,0.0764268898679683,-0.140867750865282,0.0920078495616682,-0.100492191016451,-2.40578912087538,-2.26154785478497,0.0783979418670668,-1.2915929944507,-1.78026882040576,0.210756789153393,-0.0670506342010086,0.129200342944733,0.473799553525423,-0.656912319441573,2.1398302091988
"315",-0.54550653136648,1.21952906327598,0.0113599273626301,-0.157450100795023,-0.0549701084405014,0.415217646273219,-2.19459399479102,-2.27673477272756,0.0840163185738944,0.143212928104971,-1.65329807189791,0.27557547392983,-0.132492228435994,0.0227102442887545,0.483250311458407,-0.638602956184333,2.07943066185119
"316",-0.482704440000078,-1.65509225237602,-0.0133287831825894,-0.0869756696943537,0.107505397662979,-0.912741355810589,-2.47546132637588,-2.31235898327381,0.00550800859080513,-2.2356804038929,-1.94076831280307,0.247998166238612,-0.134269087879838,0.146432332927506,0.46588192160275,-0.679388566169408,2.16615137595082
"317",-0.596389410832584,-2.86796662488068,-0.0153185402170051,-0.211166093996821,0.0880271720750914,-0.114201905120866,-2.61464703649387,-2.29012135826735,0.0160588411135295,0.0408638028131096,-1.81407824310372,0.22628045767368,-0.0789266038014323,0.113297612439027,0.497709238856906,-0.570952560860134,2.11182364651838
"318",-0.590008873072447,0.932755509027261,-0.152938193151047,-0.127103625500142,-0.0373564850143422,0.11241022359488,-1.87516127177697,-2.25556672008488,0.136507393571922,-1.79260676482489,-1.8898392253337,0.296271734932365,-0.0748571378717124,0.133479713277137,0.463146489335998,-0.693649033771035,2.17861944378295
"319",-0.562551253698228,1.37712698325677,-0.147132923094796,-0.182488081149183,-0.0895204910292406,-0.0906672008162741,-2.47950820902334,-2.20308279687862,0.181983023083758,-1.16391564353247,-1.90221392133203,0.217298090275152,-0.148856708966237,0.00666106670538495,0.455797697434762,-0.701661633471765,2.19485404431961
"320",-0.45618614856737,1.5381308653737,0.0570087102496516,-0.210806010605046,-0.0262666000104644,-0.0373022563148346,-2.26252551900264,-2.27125863613477,0.179020478243754,-2.65972524811773,-1.79961230198689,0.240371581278281,-0.0708152749350785,0.0942560892073003,0.385941239988568,-0.775508311825208,2.21989066230507
"321",-0.528418975154845,1.04078312958074,-0.132674205586547,-0.143109643168464,0.269726502158112,-0.157975694954422,-2.25332119516227,-2.24082997659429,0.092331501655024,-1.18784200847079,-1.70278742356082,0.214886587084515,-0.141892486879005,0.01822201462474,0.390546551759957,-0.736054824258188,2.23975999682639
"322",-0.627497132859269,-1.54135967485853,0.0315568110058552,-0.10916028898314,-0.271653485259381,-0.68762752108899,-1.9561531237408,-2.20579462822826,0.141003866597543,-0.884378653128272,-1.79207253201453,0.18230435933471,-0.124970513817128,0.116684465299964,0.502372483748327,-0.696860124660713,2.17548569355384
"323",-0.600969603738509,1.42226492001674,-0.00936972932192616,-0.1665662940264,0.153549258733042,-0.64072166858071,-2.34746965478131,-2.24472993851978,0.00202216116965501,-1.74520887873381,-1.69137948402027,0.262704089261989,-0.09038895986419,0.0163663847034592,0.503294945107205,-0.622723125344745,2.13955387138465
"324",-0.647254551830632,1.72028896270073,0.00602747689898248,-0.162336157995268,-0.0340219879434708,-1.80360064165654,-2.16467445869783,-2.21785516774768,0.248260751852154,0.294883678415026,-1.8368777079808,0.289615274020961,-0.0868789323622389,0.0938958198713585,0.495079255488675,-0.64585749150171,2.13596144946918
"325",-0.625487733119407,2.86873744881338,0.0789539606900123,-0.203329233164432,-0.0872511773825132,0.105024215894828,-2.42122304102274,-2.19733820962346,0.202922131691815,0.991707958605594,-1.72518467274324,0.263416168212779,-0.103684235129409,0.0873007294976067,0.493134174164559,-0.646061369515204,2.18553659762764
"326",-0.679851300193873,-1.17516288027455,-0.0288071366979314,-0.175525941659614,0.131693872448237,-0.312826737010584,-2.26488547411697,-2.18864830742298,0.0767904603928837,-0.252547203828985,-1.82981641548514,0.246462664140284,-0.130570859945488,0.183654274182756,0.539695212580699,-0.617677534942123,2.17724120767987
"327",-0.67190274984841,-2.14341969477564,0.0204014339086778,-0.189653659618312,-0.0413861865649778,-0.981339535174314,-2.14538137610146,-2.17868119311701,0.144243769132911,0.0441166056325324,-1.71374605601561,0.308405987896105,-0.0482475876518667,0.00349998419443653,0.475615572025217,-0.60028934020808,2.14554554467466
"328",-0.596922342537249,1.36071903861758,0.0382269848564981,-0.278896072005725,-0.333612817238408,-0.199582972669665,-2.34510786897448,-2.306599486172,-0.0403063705889325,-1.34031434617375,-1.91039231738186,0.303823304009023,-0.0457934030118857,0.0800662424376755,0.534475046542129,-0.621357260437426,2.20183326714227
